reading_time,zone_name,avg_speed_kmh,congestion_index
2026-09-12 19:00:00,Whitefield,15.4,0.49
2026-09-12 19:00:00,Koramangala,16.6,0.4
2026-09-12 19:00:00,Jayanagar,9.9,0.6
2026-09-12 19:00:00,Hebbal,14.2,0.56
2026-09-12 19:00:00,Electronic City,15.1,0.51
2026-09-12 19:00:00,HSR Layout,16.6,0.43
2026-09-12 20:00:00,MG Road / Central,7.1,0.77
2026-09-12 20:00:00,Indiranagar,11.6,0.63
2026-09-12 20:00:00,Whitefield,6.8,0.64
2026-09-12 20:00:00,Koramangala,5.0,0.84
2026-09-12 20:00:00,Jayanagar,14.4,0.6
2026-09-12 20:00:00,Hebbal,17.0,0.39
2026-09-12 20:00:00,Electronic City,13.0,0.52
2026-09-12 20:00:00,HSR Layout,5.5,0.76
2026-09-12 21:00:00,MG Road / Central,20.4,0.33
2026-09-12 21:00:00,Indiranagar,21.5,0.26
2026-09-12 21:00:00,Whitefield,20.7,0.29
2026-09-12 21:00:00,Koramangala,17.3,0.39
2026-09-12 21:00:00,Jayanagar,28.6,0.07
2026-09-12 21:00:00,Hebbal,16.2,0.46
2026-09-12 21:00:00,Electronic City,23.1,0.28
2026-09-12 21:00:00,HSR Layout,30.5,0.1
2026-09-13 06:00:00,MG Road / Central,20.5,0.42
2026-09-13 06:00:00,Indiranagar,24.3,0.31
2026-09-13 06:00:00,Whitefield,20.8,0.34
2026-09-13 06:00:00,Koramangala,16.7,0.43
2026-09-13 06:00:00,Jayanagar,18.5,0.39
2026-09-13 06:00:00,Hebbal,26.3,0.05
2026-09-13 06:00:00,Electronic City,23.8,0.23
2026-09-13 06:00:00,HSR Layout,25.1,0.24
2026-09-13 07:00:00,MG Road / Central,25.3,0.17
2026-09-13 07:00:00,Indiranagar,26.1,0.18
2026-09-13 07:00:00,Whitefield,23.7,0.24
2026-09-13 07:00:00,Koramangala,23.7,0.3
2026-09-13 07:00:00,Jayanagar,19.9,0.38
2026-09-13 07:00:00,Hebbal,24.1,0.23
2026-09-13 07:00:00,Electronic City,26.8,0.17
2026-09-13 07:00:00,HSR Layout,18.7,0.45
2026-09-13 08:00:00,MG Road / Central,12.3,0.61
2026-09-13 08:00:00,Indiranagar,14.8,0.54
2026-09-13 08:00:00,Whitefield,8.1,0.6
2026-09-13 08:00:00,Koramangala,12.6,0.56
2026-09-13 08:00:00,Jayanagar,12.2,0.51
2026-09-13 08:00:00,Hebbal,12.6,0.6
2026-09-13 08:00:00,Electronic City,12.7,0.53
2026-09-13 08:00:00,HSR Layout,13.0,0.68
2026-09-13 09:00:00,MG Road / Central,9.5,0.64
2026-09-13 09:00:00,Indiranagar,6.5,0.76
2026-09-13 09:00:00,Whitefield,15.5,0.53
2026-09-13 09:00:00,Koramangala,18.5,0.47
2026-09-13 09:00:00,Jayanagar,12.4,0.56
2026-09-13 09:00:00,Hebbal,13.7,0.54
2026-09-13 09:00:00,Electronic City,22.7,0.34
2026-09-13 09:00:00,HSR Layout,14.2,0.55
2026-09-13 10:00:00,MG Road / Central,5.0,0.81
2026-09-13 10:00:00,Indiranagar,6.8,0.76
2026-09-13 10:00:00,Whitefield,6.2,0.65
2026-09-13 10:00:00,Koramangala,8.2,0.69
2026-09-13 10:00:00,Jayanagar,12.9,0.6
2026-09-13 10:00:00,Hebbal,14.6,0.47
2026-09-13 10:00:00,Electronic City,12.1,0.54
2026-09-13 10:00:00,HSR Layout,9.7,0.65
2026-09-13 11:00:00,MG Road / Central,27.7,0.05
2026-09-13 11:00:00,Indiranagar,18.5,0.28
2026-09-13 11:00:00,Whitefield,27.2,0.1
2026-09-13 11:00:00,Koramangala,13.8,0.56
2026-09-13 11:00:00,Jayanagar,25.6,0.18
2026-09-13 11:00:00,Hebbal,22.8,0.19
2026-09-13 11:00:00,Electronic City,23.2,0.11
2026-09-13 11:00:00,HSR Layout,24.2,0.2
2026-09-13 12:00:00,MG Road / Central,17.5,0.39
2026-09-13 12:00:00,Indiranagar,22.6,0.29
2026-09-13 12:00:00,Whitefield,28.8,0.09
2026-09-13 12:00:00,Koramangala,20.1,0.28
2026-09-13 12:00:00,Jayanagar,26.8,0.07
2026-09-13 12:00:00,Hebbal,20.0,0.37
2026-09-13 12:00:00,Electronic City,20.0,0.37
2026-09-13 12:00:00,HSR Layout,25.8,0.12
2026-09-13 13:00:00,MG Road / Central,23.5,0.31
2026-09-13 13:00:00,Indiranagar,24.1,0.26
2026-09-13 13:00:00,Whitefield,22.9,0.36
2026-09-13 13:00:00,Koramangala,20.9,0.35
2026-09-13 13:00:00,Jayanagar,13.1,0.52
2026-09-13 13:00:00,Hebbal,24.3,0.07
2026-09-13 13:00:00,Electronic City,16.2,0.34
2026-09-13 13:00:00,HSR Layout,24.7,0.21
2026-09-13 14:00:00,MG Road / Central,18.2,0.42
2026-09-13 14:00:00,Indiranagar,19.8,0.43
2026-09-13 14:00:00,Whitefield,24.6,0.14
2026-09-13 14:00:00,Koramangala,22.4,0.31
2026-09-13 14:00:00,Jayanagar,20.2,0.36
2026-09-13 14:00:00,Hebbal,15.9,0.39
2026-09-13 14:00:00,Electronic City,19.5,0.45
2026-09-13 14:00:00,HSR Layout,23.4,0.34
2026-09-13 15:00:00,MG Road / Central,22.9,0.2
2026-09-13 15:00:00,Indiranagar,22.1,0.31
2026-09-13 15:00:00,Whitefield,27.8,0.12
2026-09-13 15:00:00,Koramangala,14.5,0.56
2026-09-13 15:00:00,Jayanagar,19.5,0.28
2026-09-13 15:00:00,Hebbal,28.0,0.15
2026-09-13 15:00:00,Electronic City,19.6,0.34
2026-09-13 15:00:00,HSR Layout,20.0,0.2
2026-09-13 16:00:00,MG Road / Central,25.7,0.27
2026-09-13 16:00:00,Indiranagar,23.0,0.25
2026-09-13 16:00:00,Whitefield,16.4,0.37
2026-09-13 16:00:00,Koramangala,19.2,0.42
2026-09-13 16:00:00,Jayanagar,28.2,0.25
2026-09-13 16:00:00,Hebbal,30.6,0.05
2026-09-13 16:00:00,Electronic City,24.7,0.23
2026-09-13 16:00:00,HSR Layout,19.4,0.3
2026-09-13 17:00:00,MG Road / Central,5.0,0.73
2026-09-13 17:00:00,Indiranagar,7.4,0.77
2026-09-13 17:00:00,Whitefield,13.3,0.63
2026-09-13 17:00:00,Koramangala,8.0,0.74
2026-09-13 17:00:00,Jayanagar,15.2,0.44
2026-09-13 17:00:00,Hebbal,12.1,0.69
2026-09-13 17:00:00,Electronic City,14.4,0.52
2026-09-13 17:00:00,HSR Layout,19.1,0.44
2026-09-13 18:00:00,MG Road / Central,10.5,0.78
2026-09-13 18:00:00,Indiranagar,11.4,0.59
2026-09-13 18:00:00,Whitefield,14.0,0.58
2026-09-13 18:00:00,Koramangala,8.0,0.67
2026-09-13 18:00:00,Jayanagar,11.8,0.66
2026-09-13 18:00:00,Hebbal,19.5,0.44
2026-09-13 18:00:00,Electronic City,9.6,0.69
2026-09-13 18:00:00,HSR Layout,14.3,0.56
2026-09-13 19:00:00,MG Road / Central,12.2,0.6
2026-09-13 19:00:00,Indiranagar,18.5,0.44
2026-09-13 19:00:00,Whitefield,22.1,0.36
2026-09-13 19:00:00,Koramangala,9.8,0.66
2026-09-13 19:00:00,Jayanagar,15.2,0.47
2026-09-13 19:00:00,Hebbal,5.0,0.72
2026-09-13 19:00:00,Electronic City,9.6,0.7
2026-09-13 19:00:00,HSR Layout,15.7,0.41
2026-09-13 20:00:00,MG Road / Central,5.0,0.9
2026-09-13 20:00:00,Indiranagar,15.4,0.56
2026-09-13 20:00:00,Whitefield,10.4,0.59
2026-09-13 20:00:00,Koramangala,6.2,0.73
2026-09-13 20:00:00,Jayanagar,11.7,0.68
2026-09-13 20:00:00,Hebbal,12.3,0.61
2026-09-13 20:00:00,Electronic City,7.2,0.76
2026-09-13 20:00:00,HSR Layout,18.7,0.41
2026-09-13 21:00:00,MG Road / Central,8.5,0.65
2026-09-13 21:00:00,Indiranagar,20.1,0.36
2026-09-13 21:00:00,Whitefield,20.7,0.24
2026-09-13 21:00:00,Koramangala,18.6,0.53
2026-09-13 21:00:00,Jayanagar,20.0,0.27
2026-09-13 21:00:00,Hebbal,28.6,0.06
2026-09-13 21:00:00,Electronic City,19.5,0.38
2026-09-13 21:00:00,HSR Layout,21.3,0.25
2026-09-14 06:00:00,MG Road / Central,23.6,0.27
2026-09-14 06:00:00,Indiranagar,11.6,0.51
2026-09-14 06:00:00,Whitefield,17.9,0.44
2026-09-14 06:00:00,Koramangala,10.3,0.57
2026-09-14 06:00:00,Jayanagar,27.1,0.09
2026-09-14 06:00:00,Hebbal,24.3,0.31
2026-09-14 06:00:00,Electronic City,19.5,0.33
2026-09-14 06:00:00,HSR Layout,28.7,0.13
2026-09-14 07:00:00,MG Road / Central,24.7,0.28
2026-09-14 07:00:00,Indiranagar,22.2,0.37
2026-09-14 07:00:00,Whitefield,19.8,0.33
2026-09-14 07:00:00,Koramangala,19.2,0.34
2026-09-14 07:00:00,Jayanagar,21.1,0.3
2026-09-14 07:00:00,Hebbal,24.3,0.18
2026-09-14 07:00:00,Electronic City,18.0,0.26
2026-09-14 07:00:00,HSR Layout,18.9,0.3
2026-09-14 08:00:00,MG Road / Central,9.8,0.56
2026-09-14 08:00:00,Indiranagar,12.7,0.48
2026-09-14 08:00:00,Whitefield,20.0,0.46
2026-09-14 08:00:00,Koramangala,11.2,0.64
2026-09-14 08:00:00,Jayanagar,12.3,0.6
2026-09-14 08:00:00,Hebbal,11.4,0.54
2026-09-14 08:00:00,Electronic City,11.9,0.72
2026-09-14 08:00:00,HSR Layout,17.5,0.35
2026-09-14 09:00:00,MG Road / Central,8.1,0.67
2026-09-14 09:00:00,Indiranagar,5.7,0.76
2026-09-14 09:00:00,Whitefield,8.1,0.81
2026-09-14 09:00:00,Koramangala,10.3,0.73
2026-09-14 09:00:00,Jayanagar,8.4,0.68
2026-09-14 09:00:00,Hebbal,16.6,0.45
2026-09-14 09:00:00,Electronic City,10.7,0.65
2026-09-14 09:00:00,HSR Layout,17.6,0.36
2026-09-14 10:00:00,MG Road / Central,9.1,0.69
2026-09-14 10:00:00,Indiranagar,5.0,0.94
2026-09-14 10:00:00,Whitefield,14.7,0.61
2026-09-14 10:00:00,Koramangala,5.0,0.97
2026-09-14 10:00:00,Jayanagar,12.9,0.61
2026-09-14 10:00:00,Hebbal,12.6,0.57
2026-09-14 10:00:00,Electronic City,6.9,0.6
2026-09-14 10:00:00,HSR Layout,11.3,0.63
2026-09-14 11:00:00,MG Road / Central,22.9,0.37
2026-09-14 11:00:00,Indiranagar,19.6,0.32
2026-09-14 11:00:00,Whitefield,13.7,0.49
2026-09-14 11:00:00,Koramangala,19.7,0.33
2026-09-14 11:00:00,Jayanagar,19.9,0.35
2026-09-14 11:00:00,Hebbal,26.1,0.09
2026-09-14 11:00:00,Electronic City,24.5,0.18
2026-09-14 11:00:00,HSR Layout,21.8,0.3
2026-09-14 12:00:00,MG Road / Central,26.5,0.19
2026-09-14 12:00:00,Indiranagar,19.9,0.43
2026-09-14 12:00:00,Whitefield,23.1,0.3
2026-09-14 12:00:00,Koramangala,19.0,0.46
2026-09-14 12:00:00,Jayanagar,20.4,0.31
2026-09-14 12:00:00,Hebbal,16.1,0.52
2026-09-14 12:00:00,Electronic City,17.9,0.32
2026-09-14 12:00:00,HSR Layout,27.7,0.1
2026-09-14 13:00:00,MG Road / Central,16.2,0.42
2026-09-14 13:00:00,Indiranagar,20.7,0.42
2026-09-14 13:00:00,Whitefield,17.7,0.33
2026-09-14 13:00:00,Koramangala,16.8,0.39
2026-09-14 13:00:00,Jayanagar,23.1,0.2
2026-09-14 13:00:00,Hebbal,21.7,0.19
2026-09-14 13:00:00,Electronic City,21.8,0.23
2026-09-14 13:00:00,HSR Layout,32.6,0.05
2026-09-14 14:00:00,MG Road / Central,13.3,0.53
2026-09-14 14:00:00,Indiranagar,15.6,0.4
2026-09-14 14:00:00,Whitefield,20.2,0.45
2026-09-14 14:00:00,Koramangala,19.5,0.42
2026-09-14 14:00:00,Jayanagar,19.2,0.27
2026-09-14 14:00:00,Hebbal,24.2,0.2
2026-09-14 14:00:00,Electronic City,23.7,0.2
2026-09-14 14:00:00,HSR Layout,22.7,0.24
2026-09-14 15:00:00,MG Road / Central,15.7,0.41
2026-09-14 15:00:00,Indiranagar,18.0,0.31
2026-09-14 15:00:00,Whitefield,14.8,0.37
2026-09-14 15:00:00,Koramangala,16.6,0.54
2026-09-14 15:00:00,Jayanagar,18.4,0.21
2026-09-14 15:00:00,Hebbal,23.7,0.21
2026-09-14 15:00:00,Electronic City,25.1,0.13
2026-09-14 15:00:00,HSR Layout,18.3,0.43
2026-09-14 16:00:00,MG Road / Central,18.1,0.29
2026-09-14 16:00:00,Indiranagar,18.8,0.36
2026-09-14 16:00:00,Whitefield,19.6,0.31
2026-09-14 16:00:00,Koramangala,20.0,0.46
2026-09-14 16:00:00,Jayanagar,19.5,0.35
2026-09-14 16:00:00,Hebbal,22.4,0.23
2026-09-14 16:00:00,Electronic City,17.0,0.39
2026-09-14 16:00:00,HSR Layout,22.4,0.26
2026-09-14 17:00:00,MG Road / Central,8.1,0.64
2026-09-14 17:00:00,Indiranagar,7.7,0.74
2026-09-14 17:00:00,Whitefield,10.6,0.61
2026-09-14 17:00:00,Koramangala,5.0,0.85
2026-09-14 17:00:00,Jayanagar,5.0,0.76
2026-09-14 17:00:00,Hebbal,12.9,0.6
2026-09-14 17:00:00,Electronic City,17.2,0.45
2026-09-14 17:00:00,HSR Layout,5.0,0.7
2026-09-14 18:00:00,MG Road / Central,5.0,0.76
2026-09-14 18:00:00,Indiranagar,15.7,0.58
2026-09-14 18:00:00,Whitefield,13.2,0.48
2026-09-14 18:00:00,Koramangala,13.8,0.68
2026-09-14 18:00:00,Jayanagar,18.0,0.33
2026-09-14 18:00:00,Hebbal,11.8,0.73
2026-09-14 18:00:00,Electronic City,11.4,0.54
2026-09-14 18:00:00,HSR Layout,9.1,0.8
2026-09-14 19:00:00,MG Road / Central,5.0,0.78
2026-09-14 19:00:00,Indiranagar,8.9,0.69
2026-09-14 19:00:00,Whitefield,15.2,0.59
2026-09-14 19:00:00,Koramangala,5.0,0.81
2026-09-14 19:00:00,Jayanagar,9.2,0.72
2026-09-14 19:00:00,Hebbal,14.0,0.63
2026-09-14 19:00:00,Electronic City,17.4,0.42
2026-09-14 19:00:00,HSR Layout,12.3,0.49
2026-09-14 20:00:00,MG Road / Central,12.8,0.74
2026-09-14 20:00:00,Indiranagar,15.6,0.48
2026-09-14 20:00:00,Whitefield,11.4,0.63
2026-09-14 20:00:00,Koramangala,6.8,0.69
2026-09-14 20:00:00,Jayanagar,11.1,0.58
2026-09-14 20:00:00,Hebbal,23.8,0.29
2026-09-14 20:00:00,Electronic City,10.2,0.67
2026-09-14 20:00:00,HSR Layout,14.8,0.58
2026-09-14 21:00:00,MG Road / Central,19.0,0.43
2026-09-14 21:00:00,Indiranagar,21.7,0.36
2026-09-14 21:00:00,Whitefield,21.7,0.29
2026-09-14 21:00:00,Koramangala,23.1,0.25
2026-09-14 21:00:00,Jayanagar,24.2,0.15
2026-09-14 21:00:00,Hebbal,23.3,0.15
2026-09-14 21:00:00,Electronic City,17.5,0.5
2026-09-14 21:00:00,HSR Layout,13.1,0.48
2026-09-15 06:00:00,MG Road / Central,15.2,0.41
2026-09-15 06:00:00,Indiranagar,18.7,0.32
2026-09-15 06:00:00,Whitefield,17.2,0.4
2026-09-15 06:00:00,Koramangala,15.4,0.53
2026-09-15 06:00:00,Jayanagar,11.2,0.53
2026-09-15 06:00:00,Hebbal,20.3,0.4
2026-09-15 06:00:00,Electronic City,28.0,0.13
2026-09-15 06:00:00,HSR Layout,20.8,0.29
2026-09-15 07:00:00,MG Road / Central,19.5,0.3
2026-09-15 07:00:00,Indiranagar,10.6,0.65
2026-09-15 07:00:00,Whitefield,18.1,0.34
2026-09-15 07:00:00,Koramangala,23.0,0.31
2026-09-15 07:00:00,Jayanagar,26.5,0.09
2026-09-15 07:00:00,Hebbal,22.6,0.25
2026-09-15 07:00:00,Electronic City,23.9,0.23
2026-09-15 07:00:00,HSR Layout,21.5,0.33
2026-09-15 08:00:00,MG Road / Central,12.0,0.58
2026-09-15 08:00:00,Indiranagar,6.5,0.84
2026-09-15 08:00:00,Whitefield,19.1,0.39
2026-09-15 08:00:00,Koramangala,16.2,0.46
2026-09-15 08:00:00,Jayanagar,5.0,0.78
2026-09-15 08:00:00,Hebbal,18.0,0.45
2026-09-15 08:00:00,Electronic City,17.8,0.36
2026-09-15 08:00:00,HSR Layout,10.1,0.62
2026-09-15 09:00:00,MG Road / Central,11.3,0.67
2026-09-15 09:00:00,Indiranagar,8.0,0.75
2026-09-15 09:00:00,Whitefield,15.5,0.51
2026-09-15 09:00:00,Koramangala,10.4,0.69
2026-09-15 09:00:00,Jayanagar,14.9,0.49
2026-09-15 09:00:00,Hebbal,17.0,0.43
2026-09-15 09:00:00,Electronic City,14.2,0.45
2026-09-15 09:00:00,HSR Layout,13.0,0.58
2026-09-15 10:00:00,MG Road / Central,5.3,0.79
2026-09-15 10:00:00,Indiranagar,8.6,0.75
2026-09-15 10:00:00,Whitefield,10.2,0.6
2026-09-15 10:00:00,Koramangala,9.2,0.72
2026-09-15 10:00:00,Jayanagar,9.3,0.55
2026-09-15 10:00:00,Hebbal,17.3,0.57
2026-09-15 10:00:00,Electronic City,13.3,0.51
2026-09-15 10:00:00,HSR Layout,12.8,0.59
2026-09-15 11:00:00,MG Road / Central,11.2,0.54
2026-09-15 11:00:00,Indiranagar,16.5,0.49
2026-09-15 11:00:00,Whitefield,23.7,0.23
2026-09-15 11:00:00,Koramangala,16.0,0.52
2026-09-15 11:00:00,Jayanagar,28.3,0.11
2026-09-15 11:00:00,Hebbal,22.9,0.24
2026-09-15 11:00:00,Electronic City,21.9,0.26
2026-09-15 11:00:00,HSR Layout,18.0,0.39
2026-09-15 12:00:00,MG Road / Central,21.2,0.27
2026-09-15 12:00:00,Indiranagar,19.8,0.42
2026-09-15 12:00:00,Whitefield,18.6,0.32
2026-09-15 12:00:00,Koramangala,9.6,0.7
2026-09-15 12:00:00,Jayanagar,17.6,0.4
2026-09-15 12:00:00,Hebbal,22.3,0.31
2026-09-15 12:00:00,Electronic City,20.2,0.4
2026-09-15 12:00:00,HSR Layout,18.7,0.35
2026-09-15 13:00:00,MG Road / Central,20.7,0.33
2026-09-15 13:00:00,Indiranagar,14.2,0.51
2026-09-15 13:00:00,Whitefield,21.6,0.38
2026-09-15 13:00:00,Koramangala,19.6,0.29
2026-09-15 13:00:00,Jayanagar,23.6,0.23
2026-09-15 13:00:00,Hebbal,27.1,0.19
2026-09-15 13:00:00,Electronic City,21.1,0.3
2026-09-15 13:00:00,HSR Layout,25.0,0.08
2026-09-15 14:00:00,MG Road / Central,12.7,0.43
2026-09-15 14:00:00,Indiranagar,14.0,0.52
2026-09-15 14:00:00,Whitefield,15.4,0.64
2026-09-15 14:00:00,Koramangala,18.4,0.38
2026-09-15 14:00:00,Jayanagar,22.3,0.37
2026-09-15 14:00:00,Hebbal,24.8,0.05
2026-09-15 14:00:00,Electronic City,25.9,0.18
2026-09-15 14:00:00,HSR Layout,22.9,0.31
2026-09-15 15:00:00,MG Road / Central,17.7,0.26
2026-09-15 15:00:00,Indiranagar,13.3,0.5
2026-09-15 15:00:00,Whitefield,28.8,0.05
2026-09-15 15:00:00,Koramangala,14.9,0.5
2026-09-15 15:00:00,Jayanagar,23.8,0.2
2026-09-15 15:00:00,Hebbal,21.1,0.21
2026-09-15 15:00:00,Electronic City,26.1,0.16
2026-09-15 15:00:00,HSR Layout,21.7,0.29
2026-09-15 16:00:00,MG Road / Central,21.2,0.28
2026-09-15 16:00:00,Indiranagar,26.2,0.14
2026-09-15 16:00:00,Whitefield,14.4,0.42
2026-09-15 16:00:00,Koramangala,20.8,0.33
2026-09-15 16:00:00,Jayanagar,17.1,0.4
2026-09-15 16:00:00,Hebbal,21.1,0.17
2026-09-15 16:00:00,Electronic City,26.2,0.26
2026-09-15 16:00:00,HSR Layout,21.5,0.28
2026-09-15 17:00:00,MG Road / Central,7.8,0.74
2026-09-15 17:00:00,Indiranagar,13.6,0.6
2026-09-15 17:00:00,Whitefield,12.7,0.58
2026-09-15 17:00:00,Koramangala,15.1,0.58
2026-09-15 17:00:00,Jayanagar,10.0,0.63
2026-09-15 17:00:00,Hebbal,8.9,0.67
2026-09-15 17:00:00,Electronic City,14.8,0.46
2026-09-15 17:00:00,HSR Layout,20.8,0.34
2026-09-15 18:00:00,MG Road / Central,13.1,0.48
2026-09-15 18:00:00,Indiranagar,16.3,0.45
2026-09-15 18:00:00,Whitefield,13.4,0.53
2026-09-15 18:00:00,Koramangala,10.4,0.57
2026-09-15 18:00:00,Jayanagar,10.7,0.61
2026-09-15 18:00:00,Hebbal,10.6,0.59
2026-09-15 18:00:00,Electronic City,15.5,0.57
2026-09-15 18:00:00,HSR Layout,10.6,0.62
2026-09-15 19:00:00,MG Road / Central,7.6,0.73
2026-09-15 19:00:00,Indiranagar,8.3,0.7
2026-09-15 19:00:00,Whitefield,14.5,0.53
2026-09-15 19:00:00,Koramangala,10.5,0.58
2026-09-15 19:00:00,Jayanagar,15.3,0.38
2026-09-15 19:00:00,Hebbal,18.2,0.4
2026-09-15 19:00:00,Electronic City,17.7,0.44
2026-09-15 19:00:00,HSR Layout,9.4,0.55
2026-09-15 20:00:00,MG Road / Central,8.3,0.78
2026-09-15 20:00:00,Indiranagar,13.4,0.58
2026-09-15 20:00:00,Whitefield,16.8,0.45
2026-09-15 20:00:00,Koramangala,10.0,0.55
2026-09-15 20:00:00,Jayanagar,14.6,0.5
2026-09-15 20:00:00,Hebbal,12.6,0.5
2026-09-15 20:00:00,Electronic City,15.5,0.5
2026-09-15 20:00:00,HSR Layout,14.0,0.54
2026-09-15 21:00:00,MG Road / Central,22.8,0.32
2026-09-15 21:00:00,Indiranagar,23.2,0.26
2026-09-15 21:00:00,Whitefield,19.2,0.39
2026-09-15 21:00:00,Koramangala,17.7,0.38
2026-09-15 21:00:00,Jayanagar,15.9,0.37
2026-09-15 21:00:00,Hebbal,25.2,0.13
2026-09-15 21:00:00,Electronic City,18.8,0.4
2026-09-15 21:00:00,HSR Layout,25.4,0.13
2026-09-16 06:00:00,MG Road / Central,18.8,0.33
2026-09-16 06:00:00,Indiranagar,11.7,0.52
2026-09-16 06:00:00,Whitefield,18.4,0.44
2026-09-16 06:00:00,Koramangala,13.1,0.53
2026-09-16 06:00:00,Jayanagar,20.2,0.23
2026-09-16 06:00:00,Hebbal,25.4,0.19
2026-09-16 06:00:00,Electronic City,15.6,0.41
2026-09-16 06:00:00,HSR Layout,23.5,0.21
2026-09-16 07:00:00,MG Road / Central,24.2,0.23
2026-09-16 07:00:00,Indiranagar,20.2,0.31
2026-09-16 07:00:00,Whitefield,22.5,0.2
2026-09-16 07:00:00,Koramangala,17.6,0.4
2026-09-16 07:00:00,Jayanagar,22.4,0.21
2026-09-16 07:00:00,Hebbal,24.7,0.29
2026-09-16 07:00:00,Electronic City,24.0,0.27
2026-09-16 07:00:00,HSR Layout,27.8,0.08
2026-09-16 08:00:00,MG Road / Central,10.0,0.57
2026-09-16 08:00:00,Indiranagar,14.0,0.61
2026-09-16 08:00:00,Whitefield,10.6,0.66
2026-09-16 08:00:00,Koramangala,14.1,0.52
2026-09-16 08:00:00,Jayanagar,12.8,0.59
2026-09-16 08:00:00,Hebbal,18.4,0.33
2026-09-16 08:00:00,Electronic City,14.8,0.54
2026-09-16 08:00:00,HSR Layout,21.1,0.29
2026-09-16 09:00:00,MG Road / Central,10.2,0.72
2026-09-16 09:00:00,Indiranagar,7.7,0.78
2026-09-16 09:00:00,Whitefield,12.6,0.45
2026-09-16 09:00:00,Koramangala,12.4,0.65
2026-09-16 09:00:00,Jayanagar,9.9,0.72
2026-09-16 09:00:00,Hebbal,12.7,0.6
2026-09-16 09:00:00,Electronic City,15.2,0.48
2026-09-16 09:00:00,HSR Layout,5.6,0.75
2026-09-16 10:00:00,MG Road / Central,5.0,0.89
2026-09-16 10:00:00,Indiranagar,5.0,0.86
2026-09-16 10:00:00,Whitefield,9.9,0.62
2026-09-16 10:00:00,Koramangala,14.5,0.53
2026-09-16 10:00:00,Jayanagar,8.2,0.67
2026-09-16 10:00:00,Hebbal,18.7,0.37
2026-09-16 10:00:00,Electronic City,14.9,0.54
2026-09-16 10:00:00,HSR Layout,10.0,0.66
2026-09-16 11:00:00,MG Road / Central,11.8,0.62
2026-09-16 11:00:00,Indiranagar,16.0,0.36
2026-09-16 11:00:00,Whitefield,22.8,0.22
2026-09-16 11:00:00,Koramangala,15.5,0.52
2026-09-16 11:00:00,Jayanagar,27.1,0.11
2026-09-16 11:00:00,Hebbal,23.1,0.33
2026-09-16 11:00:00,Electronic City,20.8,0.36
2026-09-16 11:00:00,HSR Layout,23.1,0.26
2026-09-16 12:00:00,MG Road / Central,10.8,0.55
2026-09-16 12:00:00,Indiranagar,17.7,0.36
2026-09-16 12:00:00,Whitefield,23.6,0.3
2026-09-16 12:00:00,Koramangala,15.4,0.33
2026-09-16 12:00:00,Jayanagar,25.8,0.2
2026-09-16 12:00:00,Hebbal,21.4,0.31
2026-09-16 12:00:00,Electronic City,20.9,0.22
2026-09-16 12:00:00,HSR Layout,19.0,0.31
2026-09-16 13:00:00,MG Road / Central,11.3,0.66
2026-09-16 13:00:00,Indiranagar,18.9,0.33
2026-09-16 13:00:00,Whitefield,22.4,0.24
2026-09-16 13:00:00,Koramangala,14.4,0.53
2026-09-16 13:00:00,Jayanagar,28.9,0.16
2026-09-16 13:00:00,Hebbal,23.9,0.26
2026-09-16 13:00:00,Electronic City,25.4,0.18
2026-09-16 13:00:00,HSR Layout,17.6,0.29
2026-09-16 14:00:00,MG Road / Central,13.3,0.64
2026-09-16 14:00:00,Indiranagar,17.2,0.35
2026-09-16 14:00:00,Whitefield,21.4,0.29
2026-09-16 14:00:00,Koramangala,17.1,0.44
2026-09-16 14:00:00,Jayanagar,23.6,0.31
2026-09-16 14:00:00,Hebbal,18.4,0.32
2026-09-16 14:00:00,Electronic City,20.9,0.41
2026-09-16 14:00:00,HSR Layout,8.9,0.63
2026-09-16 15:00:00,MG Road / Central,13.0,0.43
2026-09-16 15:00:00,Indiranagar,14.9,0.47
2026-09-16 15:00:00,Whitefield,14.0,0.48
2026-09-16 15:00:00,Koramangala,23.1,0.2
2026-09-16 15:00:00,Jayanagar,30.0,0.05
2026-09-16 15:00:00,Hebbal,28.6,0.05
2026-09-16 15:00:00,Electronic City,27.9,0.05
2026-09-16 15:00:00,HSR Layout,17.3,0.45
2026-09-16 16:00:00,MG Road / Central,21.0,0.3
2026-09-16 16:00:00,Indiranagar,18.9,0.4
2026-09-16 16:00:00,Whitefield,28.6,0.09
2026-09-16 16:00:00,Koramangala,26.5,0.08
2026-09-16 16:00:00,Jayanagar,25.5,0.19
2026-09-16 16:00:00,Hebbal,19.6,0.25
2026-09-16 16:00:00,Electronic City,26.4,0.13
2026-09-16 16:00:00,HSR Layout,21.6,0.24
2026-09-16 17:00:00,MG Road / Central,12.1,0.64
2026-09-16 17:00:00,Indiranagar,10.7,0.64
2026-09-16 17:00:00,Whitefield,5.0,0.81
2026-09-16 17:00:00,Koramangala,17.2,0.48
2026-09-16 17:00:00,Jayanagar,15.3,0.47
2026-09-16 17:00:00,Hebbal,15.8,0.46
2026-09-16 17:00:00,Electronic City,9.3,0.74
2026-09-16 17:00:00,HSR Layout,7.6,0.65
2026-09-16 18:00:00,MG Road / Central,7.5,0.56
2026-09-16 18:00:00,Indiranagar,13.8,0.6
2026-09-16 18:00:00,Whitefield,11.2,0.61
